"Census Profile, 2021 Census of Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,British Columbia [Province],,,,,,,,,,,,Alberta [Province],,,,,,,,,,,,Saskatchewan [Province],,,,,,,,,,,,Manitoba [Province],,,,,,,,,,,,Ontario [Province],,,,,,,,,,,
Family characteristics,  Total - Persons not in census families in private households - 100% data,,1018030,,483010,,535015,,20.7,,20,,21.4,,721070,,368045,,353030,,17.3,,17.6,,16.9,,199425,,100530,,98895,,18.1,,18.3,,17.9,,239765,,119525,,120240,,18.3,,18.4,,18.3,,2430295,,1146280,,1284010,,17.3,,16.6,,18,
Family characteristics,    Living alone,,600705,,273740,,326960,,12.2,,11.3,,13.1,,424055,,207075,,216980,,10.2,,9.9,,10.4,,130105,,62520,,67590,,11.8,,11.4,,12.2,,146225,,68910,,77315,,11.2,,10.6,,11.8,,1452540,,651180,,801365,,10.4,,9.5,,11.2,
Family characteristics,    Living with other relatives,7,139900,,56735,,83160,,2.8,,2.3,,3.3,,108100,,49205,,58900,,2.6,,2.4,,2.8,,28150,,13805,,14345,,2.6,,2.5,,2.6,,42720,,20255,,22460,,3.3,,3.1,,3.4,,388780,,155465,,233320,,2.8,,2.3,,3.3,
Family characteristics,    Living with non-relatives only,,277425,,152535,,124890,,5.6,,6.3,,5,,188915,,111760,,77155,,4.5,,5.4,,3.7,,41165,,24200,,16960,,3.7,,4.4,,3.1,,50815,,30360,,20455,,3.9,,4.7,,3.1,,588970,,339640,,249325,,4.2,,4.9,,3.5,
Household type,Total - Household type - 100% data,,2041830,,,...,,...,100,,,...,,...,1633220,,,...,,...,100,,,...,,...,449585,,,...,,...,100,,,...,,...,518050,,,...,,...,100,,,...,,...,5491200,,,...,,...,100,,,...,,...
Household type,  One-census-family households without additional persons,,1157520,,,...,,...,56.7,,,...,,...,1008210,,,...,,...,61.7,,,...,,...,275515,,,...,,...,61.3,,,...,,...,313500,,,...,,...,60.5,,,...,,...,3347195,,,...,,...,61,,,...,,...
Household type,    Couple-family households,,1002775,,,...,,...,49.1,,,...,,...,876085,,,...,,...,53.6,,,...,,...,236790,,,...,,...,52.7,,,...,,...,268430,,,...,,...,51.8,,,...,,...,2841660,,,...,,...,51.7,,,...,,...
Household type,      With children,6,463945,,,...,,...,22.7,,,...,,...,465405,,,...,,...,28.5,,,...,,...,113990,,,...,,...,25.4,,,...,,...,137200,,,...,,...,26.5,,,...,,...,1517365,,,...,,...,27.6,,,...,,...
Household type,      Without children,,538825,,,...,,...,26.4,,,...,,...,410680,,,...,,...,25.1,,,...,,...,122800,,,...,,...,27.3,,,...,,...,131230,,,...,,...,25.3,,,...,,...,1324295,,,...,,...,24.1,,,...,,...
Household type,    One-parent-family households,,154745,,,...,,...,7.6,,,...,,...,132125,,,...,,...,8.1,,,...,,...,38720,,,...,,...,8.6,,,...,,...,45070,,,...,,...,8.7,,,...,,...,505535,,,...,,...,9.2,,,...,,...
Household type,  Multigenerational households,8,75700,,,...,,...,3.7,,,...,,...,47450,,,...,,...,2.9,,,...,,...,9815,,,...,,...,2.2,,,...,,...,14025,,,...,,...,2.7,,,...,,...,221120,,,...,,...,4,,,...,,...
Household type,  Multiple-census-family households,9,20325,,,...,,...,1,,,...,,...,10575,,,...,,...,0.6,,,...,,...,1960,,,...,,...,0.4,,,...,,...,2815,,,...,,...,0.5,,,...,,...,45215,,,...,,...,0.8,,,...,,...
Household type,  One-census-family households with additional persons,9,79015,,,...,,...,3.9,,,...,,...,60780,,,...,,...,3.7,,,...,,...,13265,,,...,,...,3,,,...,,...,17525,,,...,,...,3.4,,,...,,...,184430,,,...,,...,3.4,,,...,,...
Household type,  Two-or-more-person non-census-family households ,,108570,,,...,,...,5.3,,,...,,...,82150,,,...,,...,5,,,...,,...,18915,,,...,,...,4.2,,,...,,...,23950,,,...,,...,4.6,,,...,,...,240700,,,...,,...,4.4,,,...,,...
Household type,  One-person households,,600705,,,...,,...,29.4,,,...,,...,424055,,,...,,...,26,,,...,,...,130105,,,...,,...,28.9,,,...,,...,146225,,,...,,...,28.2,,,...,,...,1452540,,,...,,...,26.5,,,...,,...
Income of individuals in 2020,Total - Income statistics in 2020 for the population aged 15 years and over in private households - 100% data,10,4200500,,2048300,,2152200,,100,,100,,100,,3375110,,1675960,,1699150,,100,,100,,100,,882780,,436550,,446230,,100,,100,,100,,1058435,,522575,,535860,,100,,100,,100,,11782845,,5733680,,6049160,,100,,100,,100,
Income of individuals in 2020,  Number of total income recipients aged 15 years and over in private households in 2020 - 100% data,,4076345,,1987855,,2088490,,97,,97,,97,,3213495,,1597075,,1616420,,95.2,,95.3,,95.1,,844920,,417025,,427895,,95.7,,95.5,,95.9,,1023160,,504825,,518335,,96.7,,96.6,,96.7,,11294815,,5485375,,5809440,,95.9,,95.7,,96,
Income of individuals in 2020,    Median total income in 2020 among recipients ($),,40800,,47200,,36000,,40800,,47200,,36000,,44800,,53200,,38400,,44800,,53200,,38400,,42400,,48000,,38400,,42400,,48000,,38400,,39200,,44000,,35600,,39200,,44000,,35600,,41200,,46000,,37200,,41200,,46000,,37200,
Income of individuals in 2020,  Number of after-tax income recipients aged 15 years and over in private households in 2020 - 100% data,,4078810,,1989180,,2089630,,97.1,,97.1,,97.1,,3215290,,1598045,,1617250,,95.3,,95.4,,95.2,,845455,,417320,,428130,,95.8,,95.6,,95.9,,1023830,,505175,,518655,,96.7,,96.7,,96.8,,11300805,,5488490,,5812320,,95.9,,95.7,,96.1,
Income of individuals in 2020,    Median after-tax income in 2020 among recipients ($),,37200,,42400,,33600,,37200,,42400,,33600,,40400,,46800,,35200,,40400,,46800,,35200,,38400,,42400,,35200,,38400,,42400,,35200,,35200,,38400,,32000,,35200,,38400,,32000,,37200,,41200,,34000,,37200,,41200,,34000,
Income of individuals in 2020,  Number of market income recipients aged 15 years and over in private households in 2020 - 100% data,,3655710,,1808310,,1847405,,87,,88.3,,85.8,,2899265,,1472130,,1427140,,85.9,,87.8,,84,,757325,,379255,,378070,,85.8,,86.9,,84.7,,906495,,455895,,450600,,85.6,,87.2,,84.1,,10010415,,4968685,,5041730,,85,,86.7,,83.3,
Income of individuals in 2020,    Median market income in 2020 among recipients ($),,35200,,43600,,28400,,35200,,43600,,28400,,40000,,50400,,31200,,40000,,50400,,31200,,36800,,44400,,30600,,36800,,44400,,30600,,34000,,40800,,27800,,34000,,40800,,27800,,36000,,43200,,29800,,36000,,43200,,29800,
Income of individuals in 2020,  Number of employment income recipients aged 15 years and over in private households in 2020 - 100% data,,2886365,,1471335,,1415030,,68.7,,71.8,,65.7,,2426900,,1262555,,1164345,,71.9,,75.3,,68.5,,622670,,322180,,300495,,70.5,,73.8,,67.3,,743325,,387385,,355940,,70.2,,74.1,,66.4,,8153180,,4198670,,3954510,,69.2,,73.2,,65.4,
Income of individuals in 2020,    Median employment income in 2020 among recipients ($),,38000,,46000,,31200,,38000,,46000,,31200,,41600,,51600,,33600,,41600,,51600,,33600,,36800,,43600,,31400,,36800,,43600,,31400,,35600,,41200,,30200,,35600,,41200,,30200,,38000,,43600,,32800,,38000,,43600,,32800,
Income of individuals in 2020,  Number of government transfers recipients aged 15 years and over in private households in 2020 - 100% data,,3377800,,1555875,,1821925,,80.4,,76,,84.7,,2818115,,1377385,,1440730,,83.5,,82.2,,84.8,,751755,,364545,,387210,,85.2,,83.5,,86.8,,934305,,455520,,478785,,88.3,,87.2,,89.3,,10239835,,4910535,,5329295,,86.9,,85.6,,88.1,
Income of individuals in 2020,    Median government transfers in 2020 among recipients ($),,10000,,9100,,10600,,10000,,9100,,10600,,8300,,6120,,9700,,8300,,6120,,9700,,8800,,6750,,10100,,8800,,6750,,10100,,7950,,5120,,9800,,7950,,5120,,9800,,8900,,6850,,10400,,8900,,6850,,10400,
Income of individuals in 2020,  Number of employment insurance benefits recipients aged 15 years and over in private households in 2020 - 100% data,,370345,,168520,,201825,,8.8,,8.2,,9.4,,373185,,184280,,188900,,11.1,,11,,11.1,,84485,,43415,,41065,,9.6,,9.9,,9.2,,113175,,54570,,58610,,10.7,,10.4,,10.9,,1054225,,467500,,586725,,8.9,,8.2,,9.7,
Income of individuals in 2020,    Median employment insurance benefits in 2020 among recipients ($),,5480,,5480,,5520,,5480,,5480,,5520,,5800,,5760,,5880,,5800,,5760,,5880,,6000,,6000,,5920,,6000,,6000,,5920,,5440,,5480,,5280,,5440,,5480,,5280,,5600,,5520,,5640,,5600,,5520,,5640,
Income of individuals in 2020,  Number of COVID-19 emergency and recovery benefits recipients aged 15 years and over in private households in 2020 - 100% data,,1106935,,526910,,580025,,26.4,,25.7,,27,,978925,,473610,,505320,,29,,28.3,,29.7,,214100,,103150,,110950,,24.3,,23.6,,24.9,,254050,,120985,,133060,,24,,23.2,,24.8,,3327770,,1623900,,1703870,,28.2,,28.3,,28.2,
Income of individuals in 2020,    Median COVID-19 emergency and recovery benefits in 2020 among recipients ($),,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8500,,8000,,8000,,8500,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8000,,8500,,8000,,8000,,8500,
Income of individuals in 2020,Total - Income statistics in 2020 for the population aged 15 years and over in private households - 25% sample data,11,4200425,,2048395,,2152030,,100,,100,,100,,3375130,,1675855,,1699275,,100,,100,,100,,882760,,436515,,446245,,100,,100,,100,,1058410,,522505,,535905,,100,,100,,100,,11782820,,5733360,,6049460,,100,,100,,100,
Income of individuals in 2020,  Number of total income recipients aged 15 years and over in private households in 2020 - 25% sample data,,4075270,,1987400,,2087875,,97,,97,,97,,3212650,,1596250,,1616400,,95.2,,95.2,,95.1,,845425,,417040,,428380,,95.8,,95.5,,96,,1024110,,505340,,518765,,96.8,,96.7,,96.8,,11296770,,5486720,,5810050,,95.9,,95.7,,96,
Income of individuals in 2020,    Average total income in 2020 among recipients ($),,54450,,63500,,45800,,54450,,63500,,45800,,60850,,72700,,49160,,60850,,72700,,49160,,53050,,60250,,46080,,53050,,60250,,46080,,49240,,55950,,42720,,49240,,55950,,42720,,56350,,64900,,48280,,56350,,64900,,48280,
Income of individuals in 2020,  Number of after-tax income recipients aged 15 years and over in private households in 2020 - 25% sample data,,4077810,,1988785,,2089025,,97.1,,97.1,,97.1,,3214490,,1597255,,1617235,,95.2,,95.3,,95.2,,845965,,417355,,428610,,95.8,,95.6,,96,,1024740,,505665,,519075,,96.8,,96.8,,96.9,,11302690,,5489710,,5812980,,95.9,,95.8,,96.1,
Income of individuals in 2020,    Average after-tax income in 2020 among recipients ($),,45600,,51900,,39600,,45600,,51900,,39600,,50200,,58400,,42120,,50200,,58400,,42120,,44680,,49360,,40080,,44680,,49360,,40080,,40640,,45080,,36360,,40640,,45080,,36360,,46280,,51900,,41000,,46280,,51900,,41000,
Income of individuals in 2020,  Number of market income recipients aged 15 years and over in private households in 2020 - 25% sample data,,3654285,,1807745,,1846535,,87,,88.3,,85.8,,2900200,,1472350,,1427850,,85.9,,87.9,,84,,757585,,378980,,378605,,85.8,,86.8,,84.8,,907455,,456870,,450590,,85.7,,87.4,,84.1,,10011345,,4970240,,5041105,,85,,86.7,,83.3,
Income of individuals in 2020,    Average market income in 2020 among recipients ($),,50520,,60800,,40440,,50520,,60800,,40440,,57300,,70100,,44040,,57300,,70100,,44040,,48680,,57250,,40040,,48680,,57250,,40040,,45240,,53300,,37040,,45240,,53300,,37040,,52700,,62350,,43240,,52700,,62350,,43240,
Income of individuals in 2020,  Number of employment income recipients aged 15 years and over in private households in 2020 - 25% sample data,,2886325,,1472690,,1413635,,68.7,,71.9,,65.7,,2426940,,1262995,,1163950,,71.9,,75.4,,68.5,,622690,,321515,,301175,,70.5,,73.7,,67.5,,743345,,387980,,355360,,70.2,,74.3,,66.3,,8153185,,4198665,,3954515,,69.2,,73.2,,65.4,
Income of individuals in 2020,    Average employment income in 2020 among recipients ($),,50520,,59800,,40840,,50520,,59800,,40840,,56350,,67800,,43920,,56350,,67800,,43920,,47360,,54650,,39600,,47360,,54650,,39600,,45400,,52100,,38040,,45400,,52100,,38040,,52600,,60500,,44200,,52600,,60500,,44200,
Income of individuals in 2020,  Number of government transfers recipients aged 15 years and over in private households in 2020 - 25% sample data,,3374170,,1553970,,1820205,,80.3,,75.9,,84.6,,2817280,,1376575,,1440710,,83.5,,82.1,,84.8,,751480,,363960,,387525,,85.1,,83.4,,86.8,,935570,,456400,,479175,,88.4,,87.3,,89.4,,10242610,,4912020,,5330580,,86.9,,85.7,,88.1,
Income of individuals in 2020,    Average government transfers in 2020 among recipients ($),,11030,,10490,,11490,,11030,,10490,,11490,,10440,,9300,,11520,,10440,,9300,,11520,,10650,,9420,,11800,,10650,,9420,,11800,,10040,,8600,,11420,,10040,,8600,,11420,,10640,,9440,,11740,,10640,,9440,,11740,
Income of individuals in 2020,  Number of employment insurance benefits recipients aged 15 years and over in private households in 2020 - 25% sample data,,368410,,167495,,200910,,8.8,,8.2,,9.3,,371975,,183715,,188265,,11,,11,,11.1,,83595,,42755,,40840,,9.5,,9.8,,9.2,,112945,,54695,,58245,,10.7,,10.5,,10.9,,1052985,,466380,,586605,,8.9,,8.1,,9.7,
Income of individuals in 2020,    Average employment insurance benefits in 2020 among recipients ($),,6540,,6030,,6970,,6540,,6030,,6970,,7090,,6720,,7450,,7090,,6720,,7450,,7330,,7060,,7610,,7330,,7060,,7610,,6470,,6300,,6620,,6470,,6300,,6620,,6640,,6120,,7060,,6640,,6120,,7060,
Income of individuals in 2020,  Number of COVID-19 emergency and recovery benefits recipients aged 15 years and over in private households in 2020 - 25% sample data,,1102145,,524940,,577205,,26.2,,25.6,,26.8,,972130,,470475,,501650,,28.8,,28.1,,29.5,,213970,,103245,,110725,,24.2,,23.7,,24.8,,252860,,120805,,132055,,23.9,,23.1,,24.6,,3321155,,1619825,,1701335,,28.2,,28.3,,28.1,
Income of individuals in 2020,    Average COVID-19 emergency and recovery benefits in 2020 among recipients ($),,9110,,8940,,9260,,9110,,8940,,9260,,9170,,9030,,9290,,9170,,9030,,9290,,9000,,8960,,9040,,9000,,8960,,9040,,8710,,8570,,8840,,8710,,8570,,8840,,9300,,9150,,9450,,9300,,9150,,9450,
Income of individuals in 2020,Total - Employment income statistics in 2020 for the population aged 15 years and over in private households - 25% sample data,12,4200420,,2048395,,2152030,,100,,100,,100,,3375130,,1675855,,1699275,,100,,100,,100,,882760,,436515,,446245,,100,,100,,100,,1058410,,522505,,535910,,100,,100,,100,,11782825,,5733365,,6049460,,100,,100,,100,
Income of individuals in 2020,  Number of employment income recipients in 2020 who worked full-year full-time in 2020 - 25% sample data,13,1301410,,737105,,564300,,31,,36,,26.2,,1120075,,641305,,478775,,33.2,,38.3,,28.2,,301310,,168990,,132320,,34.1,,38.7,,29.7,,366740,,211220,,155520,,34.7,,40.4,,29,,3865695,,2145810,,1719885,,32.8,,37.4,,28.4,
Income of individuals in 2020,    Median employment income in 2020 for full-year full-time workers in 2020 ($),14,65000,,71500,,57600,,65000,,71500,,57600,,70500,,78500,,62000,,70500,,78500,,62000,,62000,,67000,,56000,,62000,,67000,,56000,,56800,,61200,,52000,,56800,,61200,,52000,,67000,,72000,,61600,,67000,,72000,,61600,
Income of individuals in 2020,    Average employment income in 2020 for full-year full-time workers in 2020 ($),15,77700,,86600,,66000,,77700,,86600,,66000,,85200,,96300,,70400,,85200,,96300,,70400,,70100,,76500,,61850,,70100,,76500,,61850,,66900,,72700,,59050,,66900,,72700,,59050,,82400,,90700,,72000,,82400,,90700,,72000,
Income of individuals in 2020,  Number of employment income recipients in 2020 who worked part-year or part-time in 2020 - 25% sample data,16,1195830,,547835,,647995,,28.5,,26.7,,30.1,,993770,,466385,,527385,,29.4,,27.8,,31,,237965,,111525,,126440,,27,,25.5,,28.3,,285105,,131295,,153805,,26.9,,25.1,,28.7,,3112160,,1451440,,1660720,,26.4,,25.3,,27.5,
Income of individuals in 2020,    Median employment income in 2020 of those who worked part-year or part-time in 2020 ($),,19400,,22400,,17400,,19400,,22400,,17400,,21600,,26200,,18400,,21600,,26200,,18400,,19000,,21600,,17000,,19000,,21600,,17000,,17800,,19400,,16600,,17800,,19400,,16600,,17400,,19400,,16000,,17400,,19400,,16000,
Income of individuals in 2020,    Average employment income in 2020 of those who worked part-year or part-time in 2020 ($),,30560,,36160,,25840,,30560,,36160,,25840,,34280,,42280,,27160,,34280,,42280,,27160,,29120,,34440,,24440,,29120,,34440,,24440,,26440,,30120,,23280,,26440,,30120,,23280,,28520,,32760,,24820,,28520,,32760,,24820,
Income of individuals in 2020,Composition of total income in 2020 of the population aged 15 years and over in private households (%) - 25% sample data,17,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,
Income of individuals in 2020,  Market income (%),18,83.2,,87,,78.2,,83.2,,87,,78.2,,85,,89,,79.2,,85,,89,,79.2,,82.2,,86.4,,76.8,,82.2,,86.4,,76.8,,81.4,,86.2,,75.4,,81.4,,86.2,,75.4,,82.8,,87,,77.8,,82.8,,87,,77.8,
Income of individuals in 2020,    Employment income (%),19,65.8,,69.8,,60.4,,65.8,,69.8,,60.4,,70,,73.8,,64.4,,70,,73.8,,64.4,,65.8,,69.8,,60.4,,65.8,,69.8,,60.4,,66.8,,71.6,,61,,66.8,,71.6,,61,,67.4,,71.4,,62.3,,67.4,,71.4,,62.3,
Income of individuals in 2020,  Government transfers (%),20,16.8,,12.9,,21.9,,16.8,,12.9,,21.9,,15,,11,,20.9,,15,,11,,20.9,,17.8,,13.6,,23.2,,17.8,,13.6,,23.2,,18.6,,13.9,,24.7,,18.6,,13.9,,24.7,,17.1,,13,,22.3,,17.1,,13,,22.3,
Income of individuals in 2020,    Employment insurance benefits (%),,1.1,,0.8,,1.5,,1.1,,0.8,,1.5,,1.4,,1.1,,1.8,,1.4,,1.1,,1.8,,1.4,,1.2,,1.6,,1.4,,1.2,,1.6,,1.5,,1.2,,1.7,,1.5,,1.2,,1.7,,1.1,,0.8,,1.5,,1.1,,0.8,,1.5,
Income of individuals in 2020,    COVID-19 - Government income support and benefits (%),,5.6,,4.5,,7.1,,5.6,,4.5,,7.1,,5.1,,4,,6.7,,5.1,,4,,6.7,,5,,4.1,,6.2,,5,,4.1,,6.2,,5.5,,4.4,,6.8,,5.5,,4.4,,6.8,,5.5,,4.5,,6.7,,5.5,,4.5,,6.7,
Income of individuals in 2020,      COVID-19 - Emergency and recovery benefits (%),,4.5,,3.7,,5.6,,4.5,,3.7,,5.6,,4.6,,3.7,,5.9,,4.6,,3.7,,5.9,,4.3,,3.7,,5.1,,4.3,,3.7,,5.1,,4.4,,3.7,,5.3,,4.4,,3.7,,5.3,,4.9,,4.2,,5.7,,4.9,,4.2,,5.7,
Income of individuals in 2020,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,21,4200500,,2048300,,2152200,,100,,100,,100,,3375110,,1675960,,1699150,,100,,100,,100,,882780,,436550,,446230,,100,,100,,100,,1058435,,522575,,535860,,100,,100,,100,,11782845,,5733685,,6049165,,100,,100,,100,
Income of individuals in 2020,  Without total income,,124155,,60445,,63710,,3,,3,,3,,161620,,78885,,82730,,4.8,,4.7,,4.9,,37860,,19525,,18335,,4.3,,4.5,,4.1,,35275,,17750,,17525,,3.3,,3.4,,3.3,,488030,,248310,,239725,,4.1,,4.3,,4,
Income of individuals in 2020,  With total income,,4076350,,1987855,,2088490,,97,,97,,97,,3213490,,1597075,,1616415,,95.2,,95.3,,95.1,,844915,,417025,,427890,,95.7,,95.5,,95.9,,1023160,,504830,,518335,,96.7,,96.6,,96.7,,11294815,,5485375,,5809440,,95.9,,95.7,,96,
Income of individuals in 2020,"    Under $10,000 (including loss)",,385230,,166325,,218900,,9.5,,8.4,,10.5,,271260,,111180,,160085,,8.4,,7,,9.9,,71550,,33580,,37975,,8.5,,8.1,,8.9,,101540,,48555,,52980,,9.9,,9.6,,10.2,,977950,,423650,,554300,,8.7,,7.7,,9.5,
Income of individuals in 2020,"    $10,000 to $19,999",,474245,,197530,,276715,,11.6,,9.9,,13.2,,307390,,122515,,184880,,9.6,,7.7,,11.4,,92735,,40045,,52690,,11,,9.6,,12.3,,118240,,49740,,68505,,11.6,,9.9,,13.2,,1383475,,596755,,786720,,12.2,,10.9,,13.5,
Income of individuals in 2020,"    $20,000 to $29,999",,627895,,264860,,363035,,15.4,,13.3,,17.4,,483175,,210085,,273090,,15,,13.2,,16.9,,126965,,54565,,72400,,15,,13.1,,16.9,,161905,,68870,,93030,,15.8,,13.6,,17.9,,1752040,,763295,,988745,,15.5,,13.9,,17,
Income of individuals in 2020,"    $30,000 to $39,999",,515780,,222825,,292955,,12.7,,11.2,,14,,384115,,161270,,222840,,12,,10.1,,13.8,,105405,,45260,,60150,,12.5,,10.9,,14.1,,138225,,60295,,77930,,13.5,,11.9,,15,,1388215,,609735,,778480,,12.3,,11.1,,13.4,
Income of individuals in 2020,"    $40,000 to $49,999",,442130,,198985,,243150,,10.8,,10,,11.6,,332120,,148870,,183245,,10.3,,9.3,,11.3,,96850,,43305,,53545,,11.5,,10.4,,12.5,,124755,,58530,,66225,,12.2,,11.6,,12.8,,1190885,,547655,,643230,,10.5,,10,,11.1,
Income of individuals in 2020,"    $50,000 to $59,999",,363335,,172380,,190950,,8.9,,8.7,,9.1,,277960,,132620,,145340,,8.6,,8.3,,9,,80190,,38235,,41955,,9.5,,9.2,,9.8,,97815,,49730,,48085,,9.6,,9.9,,9.3,,985270,,468060,,517205,,8.7,,8.5,,8.9,
Income of individuals in 2020,"    $60,000 to $69,999",,284130,,149100,,135030,,7,,7.5,,6.5,,232840,,119260,,113580,,7.2,,7.5,,7,,63160,,33360,,29800,,7.5,,8,,7,,72980,,40630,,32350,,7.1,,8,,6.2,,782980,,396770,,386210,,6.9,,7.2,,6.6,
Income of individuals in 2020,"    $70,000 to $79,999",,221755,,125565,,96190,,5.4,,6.3,,4.6,,187305,,105100,,82205,,5.8,,6.6,,5.1,,49340,,27775,,21560,,5.8,,6.7,,5,,53950,,31710,,22240,,5.3,,6.3,,4.3,,612620,,331080,,281545,,5.4,,6,,4.8,
Income of individuals in 2020,"    $80,000 to $89,999",,172110,,101195,,70915,,4.2,,5.1,,3.4,,146920,,87190,,59725,,4.6,,5.5,,3.7,,38610,,22165,,16450,,4.6,,5.3,,3.8,,41095,,24190,,16905,,4,,4.8,,3.3,,477445,,271290,,206150,,4.2,,4.9,,3.5,
Income of individuals in 2020,"    $90,000 to $99,999",,136185,,81180,,55005,,3.3,,4.1,,2.6,,124520,,73960,,50560,,3.9,,4.6,,3.1,,30895,,17430,,13460,,3.7,,4.2,,3.1,,32150,,18190,,13960,,3.1,,3.6,,2.7,,385830,,218395,,167435,,3.4,,4,,2.9,
Income of individuals in 2020,"    $100,000 and over",,453550,,307905,,145645,,11.1,,15.5,,7,,465885,,325025,,140860,,14.5,,20.4,,8.7,,89220,,61310,,27910,,10.6,,14.7,,6.5,,80510,,54380,,26125,,7.9,,10.8,,5,,1358115,,858695,,499415,,12,,15.7,,8.6,
Income of individuals in 2020,"      $100,000 to $149,999",,297440,,194595,,102850,,7.3,,9.8,,4.9,,291955,,191190,,100765,,9.1,,12,,6.2,,62465,,40955,,21510,,7.4,,9.8,,5,,57310,,37335,,19975,,5.6,,7.4,,3.9,,897615,,538590,,359025,,7.9,,9.8,,6.2,
Income of individuals in 2020,"      $150,000 and over",,156105,,113310,,42800,,3.8,,5.7,,2,,173935,,133835,,40100,,5.4,,8.4,,2.5,,26750,,20350,,6400,,3.2,,4.9,,1.5,,23195,,17045,,6155,,2.3,,3.4,,1.2,,460495,,320105,,140395,,4.1,,5.8,,2.4,
Income of individuals in 2020,Total - After-tax income groups in 2020 for the population aged 15 years and over in private households - 100% data,22,4200500,,2048300,,2152200,,100,,100,,100,,3375110,,1675960,,1699150,,100,,100,,100,,882780,,436550,,446230,,100,,100,,100,,1058435,,522575,,535860,,100,,100,,100,,11782845,,5733685,,6049165,,100,,100,,100,
Income of individuals in 2020,  Without after-tax income,,121690,,59120,,62575,,2.9,,2.9,,2.9,,159820,,77915,,81900,,4.7,,4.6,,4.8,,37330,,19230,,18100,,4.2,,4.4,,4.1,,34600,,17400,,17200,,3.3,,3.3,,3.2,,482035,,245195,,236845,,4.1,,4.3,,3.9,
Income of individuals in 2020,  With after-tax income,,4078810,,1989185,,2089630,,97.1,,97.1,,97.1,,3215295,,1598045,,1617245,,95.3,,95.4,,95.2,,845450,,417320,,428130,,95.8,,95.6,,95.9,,1023835,,505175,,518660,,96.7,,96.7,,96.8,,11300805,,5488490,,5812315,,95.9,,95.7,,96.1,
